"TIME","GEO","CURRENCY","NACE_R2","Value","Flag and Footnotes"
"2011","PL81","Million euro","Agriculture, forestry and fishing",":",""
"2011","PL82","Million euro","Agriculture, forestry and fishing",":",""
"2011","PL84","Million euro","Agriculture, forestry and fishing",":",""
"2011","PL9","Million euro","Agriculture, forestry and fishing",":",""
"2011","PL91","Million euro","Agriculture, forestry and fishing",":",""
"2011","PL92","Million euro","Agriculture, forestry and fishing",":",""
"2011","PT","Million euro","Agriculture, forestry and fishing","902.8",""
"2011","PT1","Million euro","Agriculture, forestry and fishing","853.6",""
"2011","PT11","Million euro","Agriculture, forestry and fishing","195.23",""
"2011","PT15","Million euro","Agriculture, forestry and fishing","44.09",""
"2011","PT16","Million euro","Agriculture, forestry and fishing","281.03",""
"2011","PT17","Million euro","Agriculture, forestry and fishing","72.43",""
"2011","PT18","Million euro","Agriculture, forestry and fishing","260.82",""
"2011","PT2","Million euro","Agriculture, forestry and fishing","31.78",""
"2011","PT20","Million euro","Agriculture, forestry and fishing","31.78",""
"2011","PT3","Million euro","Agriculture, forestry and fishing","17.42",""
"2011","PT30","Million euro","Agriculture, forestry and fishing","17.42",""
"2011","PTZ","Million euro","Agriculture, forestry and fishing",":",""
"2011","PTZZ","Million euro","Agriculture, forestry and fishing",":",""
"2011","RO","Million euro","Agriculture, forestry and fishing","768.04",""
"2011","RO1","Million euro","Agriculture, forestry and fishing","182.33",""
"2011","RO11","Million euro","Agriculture, forestry and fishing","74.05",""
"2011","RO12","Million euro","Agriculture, forestry and fishing","108.28",""
"2011","RO2","Million euro","Agriculture, forestry and fishing","242.53",""
"2011","RO21","Million euro","Agriculture, forestry and fishing","120.95",""
"2011","RO22","Million euro","Agriculture, forestry and fishing","121.58",""
"2011","RO3","Million euro","Agriculture, forestry and fishing","196.83",""
"2011","RO31","Million euro","Agriculture, forestry and fishing","150.53",""
"2011","RO32","Million euro","Agriculture, forestry and fishing","46.31",""
"2011","RO4","Million euro","Agriculture, forestry and fishing","146.35",""
"2011","RO41","Million euro","Agriculture, forestry and fishing","53.79",""
"2011","RO42","Million euro","Agriculture, forestry and fishing","92.57",""
"2011","ROZ","Million euro","Agriculture, forestry and fishing",":",""
"2011","ROZZ","Million euro","Agriculture, forestry and fishing",":",""
"2011","SI","Million euro","Agriculture, forestry and fishing","111.23",""
"2011","SI0","Million euro","Agriculture, forestry and fishing","111.23",""
"2011","SI03","Million euro","Agriculture, forestry and fishing","76.94",""
"2011","SI04","Million euro","Agriculture, forestry and fishing","34.29",""
"2011","SK","Million euro","Agriculture, forestry and fishing","586.16",""
"2011","SK0","Million euro","Agriculture, forestry and fishing","586.16",""
"2011","SK01","Million euro","Agriculture, forestry and fishing","44.21",""
"2011","SK02","Million euro","Agriculture, forestry and fishing","263.84",""
"2011","SK03","Million euro","Agriculture, forestry and fishing","148.66",""
"2011","SK04","Million euro","Agriculture, forestry and fishing","129.45",""
"2011","FI","Million euro","Agriculture, forestry and fishing","1,121",""
"2011","FI1","Million euro","Agriculture, forestry and fishing","1,114.5",""
"2011","FI19","Million euro","Agriculture, forestry and fishing","325.22",""
"2011","FI1B","Million euro","Agriculture, forestry and fishing","73.11",""
"2011","FI1C","Million euro","Agriculture, forestry and fishing","189.74",""
"2011","FI1D","Million euro","Agriculture, forestry and fishing","526.42",""
"2011","FI2","Million euro","Agriculture, forestry and fishing","6.51",""
"2011","FI20","Million euro","Agriculture, forestry and fishing","6.51",""
"2011","FIZ","Million euro","Agriculture, forestry and fishing",":",""
"2011","FIZZ","Million euro","Agriculture, forestry and fishing",":",""
"2011","SE","Million euro","Agriculture, forestry and fishing","1,886.64",""
"2011","SE1","Million euro","Agriculture, forestry and fishing","454.5",""
"2011","SE11","Million euro","Agriculture, forestry and fishing","129.68",""
"2011","SE12","Million euro","Agriculture, forestry and fishing","324.81",""
"2011","SE2","Million euro","Agriculture, forestry and fishing","938.67",""
"2011","SE21","Million euro","Agriculture, forestry and fishing","243.08",""
"2011","SE22","Million euro","Agriculture, forestry and fishing","365.79",""
"2011","SE23","Million euro","Agriculture, forestry and fishing","329.8",""
"2011","SE3","Million euro","Agriculture, forestry and fishing","493.48",""
"2011","SE31","Million euro","Agriculture, forestry and fishing","218.72",""
"2011","SE32","Million euro","Agriculture, forestry and fishing","136.88",""
"2011","SE33","Million euro","Agriculture, forestry and fishing","137.88",""
"2011","SEZ","Million euro","Agriculture, forestry and fishing",":",""
"2011","SEZZ","Million euro","Agriculture, forestry and fishing",":",""
"2011","UK","Million euro","Agriculture, forestry and fishing","4,936.17",""
"2011","UKC","Million euro","Agriculture, forestry and fishing","84.11",""
"2011","UKC1","Million euro","Agriculture, forestry and fishing","29.96",""
"2011","UKC2","Million euro","Agriculture, forestry and fishing","54.15",""
"2011","UKD","Million euro","Agriculture, forestry and fishing","409.04",""
"2011","UKD1","Million euro","Agriculture, forestry and fishing","183.21",""
"2011","UKD3","Million euro","Agriculture, forestry and fishing","14.98",""
"2011","UKD4","Million euro","Agriculture, forestry and fishing","119.83",""
"2011","UKD6","Million euro","Agriculture, forestry and fishing","79.5",""
"2011","UKD7","Million euro","Agriculture, forestry and fishing","12.67",""
"2011","UKE","Million euro","Agriculture, forestry and fishing","333",""
"2011","UKE1","Million euro","Agriculture, forestry and fishing","87.57",""
"2011","UKE2","Million euro","Agriculture, forestry and fishing","187.81",""
"2011","UKE3","Million euro","Agriculture, forestry and fishing","20.74",""
"2011","UKE4","Million euro","Agriculture, forestry and fishing","36.87",""
"2011","UKF","Million euro","Agriculture, forestry and fishing","412.5",""
"2011","UKF1","Million euro","Agriculture, forestry and fishing","100.24",""
"2011","UKF2","Million euro","Agriculture, forestry and fishing","118.68",""
"2011","UKF3","Million euro","Agriculture, forestry and fishing","193.58",""
"2011","UKG","Million euro","Agriculture, forestry and fishing","481.63",""
"2011","UKG1","Million euro","Agriculture, forestry and fishing","279.99",""
"2011","UKG2","Million euro","Agriculture, forestry and fishing","195.88",""
"2011","UKG3","Million euro","Agriculture, forestry and fishing","5.76",""
"2011","UKH","Million euro","Agriculture, forestry and fishing","611.84",""
"2011","UKH1","Million euro","Agriculture, forestry and fishing","421.72",""
"2011","UKH2","Million euro","Agriculture, forestry and fishing","70.29",""
"2011","UKH3","Million euro","Agriculture, forestry and fishing","119.83",""
"2011","UKI","Million euro","Agriculture, forestry and fishing","11.52",""
"2011","UKI3","Million euro","Agriculture, forestry and fishing","0",""
"2011","UKI4","Million euro","Agriculture, forestry and fishing","1.15",""
"2011","UKI5","Million euro","Agriculture, forestry and fishing","3.46",""
"2011","UKI6","Million euro","Agriculture, forestry and fishing","5.76",""
"2011","UKI7","Million euro","Agriculture, forestry and fishing","1.15",""
"2011","UKJ","Million euro","Agriculture, forestry and fishing","710.93",""
"2011","UKJ1","Million euro","Agriculture, forestry and fishing","145.18",""
"2011","UKJ2","Million euro","Agriculture, forestry and fishing","179.75",""
"2011","UKJ3","Million euro","Agriculture, forestry and fishing","140.57",""
"2011","UKJ4","Million euro","Agriculture, forestry and fishing","245.43",""
"2011","UKK","Million euro","Agriculture, forestry and fishing","687.88",""
"2011","UKK1","Million euro","Agriculture, forestry and fishing","202.79",""
"2011","UKK2","Million euro","Agriculture, forestry and fishing","184.36",""
"2011","UKK3","Million euro","Agriculture, forestry and fishing","106.01",""
"2011","UKK4","Million euro","Agriculture, forestry and fishing","195.88",""
"2011","UKL","Million euro","Agriculture, forestry and fishing","247.73",""
"2011","UKL1","Million euro","Agriculture, forestry and fishing","156.7",""
"2011","UKL2","Million euro","Agriculture, forestry and fishing","91.03",""
"2011","UKM","Million euro","Agriculture, forestry and fishing","805.41",""
"2011","UKM5","Million euro","Agriculture, forestry and fishing","120.98",""
"2011","UKM6","Million euro","Agriculture, forestry and fishing","183.21",""
"2011","UKM7","Million euro","Agriculture, forestry and fishing","245.43",""
"2011","UKM8","Million euro","Agriculture, forestry and fishing","19.59",""
"2011","UKM9","Million euro","Agriculture, forestry and fishing","235.06",""
"2011","UKN","Million euro","Agriculture, forestry and fishing","138.27",""
"2011","UKN0","Million euro","Agriculture, forestry and fishing","138.27",""
"2011","UKZ","Million euro","Agriculture, forestry and fishing","0",""
"2011","UKZZ","Million euro","Agriculture, forestry and fishing","0",""
"2011","NO","Million euro","Agriculture, forestry and fishing","1,272.74",""
"2011","NO0","Million euro","Agriculture, forestry and fishing","1,272.74",""
"2011","NO01","Million euro","Agriculture, forestry and fishing","33.49",""
"2011","NO02","Million euro","Agriculture, forestry and fishing","180.79",""
"2011","NO03","Million euro","Agriculture, forestry and fishing","138.96",""
"2011","NO04","Million euro","Agriculture, forestry and fishing",":",""
"2011","NO05","Million euro","Agriculture, forestry and fishing","318.22",""
"2011","NO06","Million euro","Agriculture, forestry and fishing","185.28",""
"2011","NO07","Million euro","Agriculture, forestry and fishing","265.99",""
"2011","NOZ","Million euro","Agriculture, forestry and fishing","0",""
"2011","NOZZ","Million euro","Agriculture, forestry and fishing","0",""
"2011","MK","Million euro","Agriculture, forestry and fishing","48.12",""
"2011","MK0","Million euro","Agriculture, forestry and fishing","48.12",""
"2011","MK00","Million euro","Agriculture, forestry and fishing","48.12",""
"2012","BE","Million euro","Agriculture, forestry and fishing","482",""
"2012","BE1","Million euro","Agriculture, forestry and fishing","2.9",""
"2012","BE10","Million euro","Agriculture, forestry and fishing","2.9",""
"2012","BE2","Million euro","Agriculture, forestry and fishing","387.5",""
"2012","BE21","Million euro","Agriculture, forestry and fishing","115.2",""
"2012","BE22","Million euro","Agriculture, forestry and fishing","74.7",""
"2012","BE23","Million euro","Agriculture, forestry and fishing","70",""
"2012","BE24","Million euro","Agriculture, forestry and fishing","38.5",""
"2012","BE25","Million euro","Agriculture, forestry and fishing","89.1",""
"2012","BE3","Million euro","Agriculture, forestry and fishing","91.6",""
"2012","BE31","Million euro","Agriculture, forestry and fishing","8",""
"2012","BE32","Million euro","Agriculture, forestry and fishing","21.9",""
"2012","BE33","Million euro","Agriculture, forestry and fishing","24.1",""
"2012","BE34","Million euro","Agriculture, forestry and fishing","17.9",""
"2012","BE35","Million euro","Agriculture, forestry and fishing","19.7",""
"2012","BEZ","Million euro","Agriculture, forestry and fishing",":",""
"2012","BEZZ","Million euro","Agriculture, forestry and fishing",":",""
"2012","BG","Million euro","Agriculture, forestry and fishing","365.98",""
"2012","BG3","Million euro","Agriculture, forestry and fishing","268.46",""
"2012","BG31","Million euro","Agriculture, forestry and fishing","47.51",""
"2012","BG32","Million euro","Agriculture, forestry and fishing","75.57",""
"2012","BG33","Million euro","Agriculture, forestry and fishing","80.2",""
"2012","BG34","Million euro","Agriculture, forestry and fishing","65.18",""
"2012","BG4","Million euro","Agriculture, forestry and fishing","97.52",""
"2012","BG41","Million euro","Agriculture, forestry and fishing","33.56",""
"2012","BG42","Million euro","Agriculture, forestry and fishing","63.95",""
"2012","CZ","Million euro","Agriculture, forestry and fishing","1,435.96",""
"2012","CZ0","Million euro","Agriculture, forestry and fishing","1,435.96",""
"2012","CZ01","Million euro","Agriculture, forestry and fishing","33.6",""
"2012","CZ02","Million euro","Agriculture, forestry and fishing","200.33",""
"2012","CZ03","Million euro","Agriculture, forestry and fishing","280.17",""
"2012","CZ04","Million euro","Agriculture, forestry and fishing","92.73",""
"2012","CZ05","Million euro","Agriculture, forestry and fishing","253.37",""
"2012","CZ06","Million euro","Agriculture, forestry and fishing","320.33",""
"2012","CZ07","Million euro","Agriculture, forestry and fishing","171.42",""
"2012","CZ08","Million euro","Agriculture, forestry and fishing","84.02",""
"2012","DK","Million euro","Agriculture, forestry and fishing","1,215.39",""
