"TIME","GEO","UNIT","WSTATUS","NACE_R2","Value","Flag and Footnotes"
"2016","AT22","Thousand","Employed persons","Total - all NACE activities","991,250",""
"2016","AT3","Thousand","Employed persons","Total - all NACE activities","2,655,990",""
"2016","AT31","Thousand","Employed persons","Total - all NACE activities","1,196,870",""
"2016","AT32","Thousand","Employed persons","Total - all NACE activities","511,910",""
"2016","AT33","Thousand","Employed persons","Total - all NACE activities","645,310",""
"2016","AT34","Thousand","Employed persons","Total - all NACE activities","301,900",""
"2016","ATZ","Thousand","Employed persons","Total - all NACE activities","1,130",""
"2016","ATZZ","Thousand","Employed persons","Total - all NACE activities","1,130",""
"2016","PL","Thousand","Employed persons","Total - all NACE activities","33,028,201.7",""
"2016","PL2","Thousand","Employed persons","Total - all NACE activities","6,670,824.7",""
"2016","PL21","Thousand","Employed persons","Total - all NACE activities","2,805,897.6",""
"2016","PL22","Thousand","Employed persons","Total - all NACE activities","3,864,927.1",""
"2016","PL4","Thousand","Employed persons","Total - all NACE activities","5,437,117.8",""
"2016","PL41","Thousand","Employed persons","Total - all NACE activities","3,236,852.5",""
"2016","PL42","Thousand","Employed persons","Total - all NACE activities","1,367,784.8",""
"2016","PL43","Thousand","Employed persons","Total - all NACE activities","832,480.5",""
"2016","PL5","Thousand","Employed persons","Total - all NACE activities","3,288,485.3",""
"2016","PL51","Thousand","Employed persons","Total - all NACE activities","2,534,737.1",""
"2016","PL52","Thousand","Employed persons","Total - all NACE activities","753,748.2",""
"2016","PL6","Thousand","Employed persons","Total - all NACE activities","4,889,464",""
"2016","PL61","Thousand","Employed persons","Total - all NACE activities","1,732,922.7",""
"2016","PL62","Thousand","Employed persons","Total - all NACE activities","1,141,198.3",""
"2016","PL63","Thousand","Employed persons","Total - all NACE activities","2,015,343",""
"2016","PL7","Thousand","Employed persons","Total - all NACE activities","3,252,354.2",""
"2016","PL71","Thousand","Employed persons","Total - all NACE activities","2,224,852.5",""
"2016","PL72","Thousand","Employed persons","Total - all NACE activities","1,027,501.7",""
"2016","PL8","Thousand","Employed persons","Total - all NACE activities","4,336,090.6",""
"2016","PL81","Thousand","Employed persons","Total - all NACE activities","1,718,483.4",""
"2016","PL82","Thousand","Employed persons","Total - all NACE activities","1,601,021.7",""
"2016","PL84","Thousand","Employed persons","Total - all NACE activities","1,016,585.5",""
"2016","PL9","Thousand","Employed persons","Total - all NACE activities","5,153,865.1",""
"2016","PL91","Thousand","Employed persons","Total - all NACE activities","2,849,655",""
"2016","PL92","Thousand","Employed persons","Total - all NACE activities","2,304,210.1",""
"2016","PT","Thousand","Employed persons","Total - all NACE activities","8,734,340.06",""
"2016","PT1","Thousand","Employed persons","Total - all NACE activities","8,331,443.93",""
"2016","PT11","Thousand","Employed persons","Total - all NACE activities","2,979,631.27",""
"2016","PT15","Thousand","Employed persons","Total - all NACE activities","391,828.43",""
"2016","PT16","Thousand","Employed persons","Total - all NACE activities","1,826,317.15",""
"2016","PT17","Thousand","Employed persons","Total - all NACE activities","2,593,944.57",""
"2016","PT18","Thousand","Employed persons","Total - all NACE activities","539,722.52",""
"2016","PT2","Thousand","Employed persons","Total - all NACE activities","194,576.4",""
"2016","PT20","Thousand","Employed persons","Total - all NACE activities","194,576.4",""
"2016","PT3","Thousand","Employed persons","Total - all NACE activities","203,590.82",""
"2016","PT30","Thousand","Employed persons","Total - all NACE activities","203,590.82",""
"2016","PTZ","Thousand","Employed persons","Total - all NACE activities","4,728.91",""
"2016","PTZZ","Thousand","Employed persons","Total - all NACE activities","4,728.91",""
"2016","RO","Thousand","Employed persons","Total - all NACE activities","15,249,386.1",""
"2016","RO1","Thousand","Employed persons","Total - all NACE activities","3,812,910",""
"2016","RO11","Thousand","Employed persons","Total - all NACE activities","2,111,713.5",""
"2016","RO12","Thousand","Employed persons","Total - all NACE activities","1,701,196.5",""
"2016","RO2","Thousand","Employed persons","Total - all NACE activities","4,389,928.9",""
"2016","RO21","Thousand","Employed persons","Total - all NACE activities","2,651,859.5",""
"2016","RO22","Thousand","Employed persons","Total - all NACE activities","1,738,069.4",""
"2016","RO3","Thousand","Employed persons","Total - all NACE activities","4,304,676.5",""
"2016","RO31","Thousand","Employed persons","Total - all NACE activities","2,047,501.4",""
"2016","RO32","Thousand","Employed persons","Total - all NACE activities","2,257,175.1",""
"2016","RO4","Thousand","Employed persons","Total - all NACE activities","2,741,870.8",""
"2016","RO41","Thousand","Employed persons","Total - all NACE activities","1,426,311.6",""
"2016","RO42","Thousand","Employed persons","Total - all NACE activities","1,315,559.2",""
"2016","SI","Thousand","Employed persons","Total - all NACE activities","1,585,962.85",""
"2016","SI0","Thousand","Employed persons","Total - all NACE activities","1,585,962.85",""
"2016","SI03","Thousand","Employed persons","Total - all NACE activities","758,568.76",""
"2016","SI04","Thousand","Employed persons","Total - all NACE activities","827,394.09",""
"2016","SK","Thousand","Employed persons","Total - all NACE activities","4,038,652",""
"2016","SK0","Thousand","Employed persons","Total - all NACE activities","4,038,652",""
"2016","SK01","Thousand","Employed persons","Total - all NACE activities","793,824",""
"2016","SK02","Thousand","Employed persons","Total - all NACE activities","1,373,936",""
"2016","SK03","Thousand","Employed persons","Total - all NACE activities","936,502",""
"2016","SK04","Thousand","Employed persons","Total - all NACE activities","934,390",""
"2016","FI","Thousand","Employed persons","Total - all NACE activities","4,111,700",""
"2016","FI1","Thousand","Employed persons","Total - all NACE activities","4,077,488.43",""
"2016","FI19","Thousand","Employed persons","Total - all NACE activities","985,446.75",""
"2016","FI1B","Thousand","Employed persons","Total - all NACE activities","1,397,525.97",""
"2016","FI1C","Thousand","Employed persons","Total - all NACE activities","806,057.22",""
"2016","FI1D","Thousand","Employed persons","Total - all NACE activities","888,458.49",""
"2016","FI2","Thousand","Employed persons","Total - all NACE activities","30,953.02",""
"2016","FI20","Thousand","Employed persons","Total - all NACE activities","30,953.02",""
"2016","FIZ","Thousand","Employed persons","Total - all NACE activities","3,258.56",""
"2016","FIZZ","Thousand","Employed persons","Total - all NACE activities","3,258.56",""
"2016","SE","Thousand","Employed persons","Total - all NACE activities","7,943,530",""
"2016","SE1","Thousand","Employed persons","Total - all NACE activities","3,225,650",""
"2016","SE11","Thousand","Employed persons","Total - all NACE activities","1,995,080",""
"2016","SE12","Thousand","Employed persons","Total - all NACE activities","1,230,570",""
"2016","SE2","Thousand","Employed persons","Total - all NACE activities","3,383,960",""
"2016","SE21","Thousand","Employed persons","Total - all NACE activities","687,910",""
"2016","SE22","Thousand","Employed persons","Total - all NACE activities","1,102,970",""
"2016","SE23","Thousand","Employed persons","Total - all NACE activities","1,593,080",""
"2016","SE3","Thousand","Employed persons","Total - all NACE activities","1,332,900",""
"2016","SE31","Thousand","Employed persons","Total - all NACE activities","629,020",""
"2016","SE32","Thousand","Employed persons","Total - all NACE activities","288,860",""
"2016","SE33","Thousand","Employed persons","Total - all NACE activities","415,020",""
"2016","SEZ","Thousand","Employed persons","Total - all NACE activities","1,020",""
"2016","SEZZ","Thousand","Employed persons","Total - all NACE activities","1,020",""
"2016","UK","Thousand","Employed persons","Total - all NACE activities","53,067,778",""
"2016","UKC","Thousand","Employed persons","Total - all NACE activities","1,747,971",""
"2016","UKC1","Thousand","Employed persons","Total - all NACE activities","719,571",""
"2016","UKC2","Thousand","Employed persons","Total - all NACE activities","1,028,400",""
"2016","UKD","Thousand","Employed persons","Total - all NACE activities","5,514,731",""
"2016","UKD1","Thousand","Employed persons","Total - all NACE activities","421,469",""
"2016","UKD3","Thousand","Employed persons","Total - all NACE activities","2,130,790",""
"2016","UKD4","Thousand","Employed persons","Total - all NACE activities","1,089,215",""
"2016","UKD6","Thousand","Employed persons","Total - all NACE activities","846,437",""
"2016","UKD7","Thousand","Employed persons","Total - all NACE activities","1,026,820",""
"2016","UKE","Thousand","Employed persons","Total - all NACE activities","4,063,962",""
"2016","UKE1","Thousand","Employed persons","Total - all NACE activities","672,838",""
"2016","UKE2","Thousand","Employed persons","Total - all NACE activities","675,814",""
"2016","UKE3","Thousand","Employed persons","Total - all NACE activities","949,383",""
"2016","UKE4","Thousand","Employed persons","Total - all NACE activities","1,765,928",""
"2016","UKF","Thousand","Employed persons","Total - all NACE activities","3,590,118",""
"2016","UKF1","Thousand","Employed persons","Total - all NACE activities","1,633,492",""
"2016","UKF2","Thousand","Employed persons","Total - all NACE activities","1,438,725",""
"2016","UKF3","Thousand","Employed persons","Total - all NACE activities","517,901",""
"2016","UKG","Thousand","Employed persons","Total - all NACE activities","4,459,954",""
"2016","UKG1","Thousand","Employed persons","Total - all NACE activities","1,119,167",""
"2016","UKG2","Thousand","Employed persons","Total - all NACE activities","1,204,622",""
"2016","UKG3","Thousand","Employed persons","Total - all NACE activities","2,136,165",""
"2016","UKH","Thousand","Employed persons","Total - all NACE activities","4,794,334",""
"2016","UKH1","Thousand","Employed persons","Total - all NACE activities","1,936,590",""
"2016","UKH2","Thousand","Employed persons","Total - all NACE activities","1,569,061",""
"2016","UKH3","Thousand","Employed persons","Total - all NACE activities","1,288,684",""
"2016","UKI","Thousand","Employed persons","Total - all NACE activities","9,352,288",""
"2016","UKI3","Thousand","Employed persons","Total - all NACE activities","3,561,728",""
"2016","UKI4","Thousand","Employed persons","Total - all NACE activities","2,280,193",""
"2016","UKI5","Thousand","Employed persons","Total - all NACE activities","1,000,642",""
"2016","UKI6","Thousand","Employed persons","Total - all NACE activities","855,329",""
"2016","UKI7","Thousand","Employed persons","Total - all NACE activities","1,654,396",""
"2016","UKJ","Thousand","Employed persons","Total - all NACE activities","7,478,402",""
"2016","UKJ1","Thousand","Employed persons","Total - all NACE activities","2,350,473",""
"2016","UKJ2","Thousand","Employed persons","Total - all NACE activities","2,317,323",""
"2016","UKJ3","Thousand","Employed persons","Total - all NACE activities","1,583,531",""
"2016","UKJ4","Thousand","Employed persons","Total - all NACE activities","1,227,075",""
"2016","UKK","Thousand","Employed persons","Total - all NACE activities","4,333,773",""
"2016","UKK1","Thousand","Employed persons","Total - all NACE activities","2,076,606",""
"2016","UKK2","Thousand","Employed persons","Total - all NACE activities","990,837",""
"2016","UKK3","Thousand","Employed persons","Total - all NACE activities","396,426",""
"2016","UKK4","Thousand","Employed persons","Total - all NACE activities","869,904",""
"2016","UKL","Thousand","Employed persons","Total - all NACE activities","2,232,239",""
"2016","UKL1","Thousand","Employed persons","Total - all NACE activities","1,268,549",""
"2016","UKL2","Thousand","Employed persons","Total - all NACE activities","963,690",""
"2016","UKM","Thousand","Employed persons","Total - all NACE activities","4,147,412",""
"2016","UKM5","Thousand","Employed persons","Total - all NACE activities","478,182",""
"2016","UKM6","Thousand","Employed persons","Total - all NACE activities","389,392",""
"2016","UKM7","Thousand","Employed persons","Total - all NACE activities","1,474,891",""
"2016","UKM8","Thousand","Employed persons","Total - all NACE activities","1,206,456",""
"2016","UKM9","Thousand","Employed persons","Total - all NACE activities","598,491",""
"2016","UKN","Thousand","Employed persons","Total - all NACE activities","1,352,594",""
"2016","UKN0","Thousand","Employed persons","Total - all NACE activities","1,352,594",""
"2016","UKZ","Thousand","Employed persons","Total - all NACE activities","0",""
"2016","UKZZ","Thousand","Employed persons","Total - all NACE activities","0",""
"2017","BE","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE10","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE21","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE22","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE23","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE24","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE25","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE31","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE32","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE33","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE34","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BE35","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BEZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BEZZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","BG","Thousand","Employed persons","Total - all NACE activities","5,793,059.77",""
"2017","BG3","Thousand","Employed persons","Total - all NACE activities","2,581,107.73",""
"2017","BG31","Thousand","Employed persons","Total - all NACE activities","489,171.96",""
"2017","BG32","Thousand","Employed persons","Total - all NACE activities","591,889.01",""
"2017","BG33","Thousand","Employed persons","Total - all NACE activities","709,142.66",""
"2017","BG34","Thousand","Employed persons","Total - all NACE activities","790,904.1",""
"2017","BG4","Thousand","Employed persons","Total - all NACE activities","3,211,952.05",""
"2017","BG41","Thousand","Employed persons","Total - all NACE activities","2,103,429.74",""
"2017","BG42","Thousand","Employed persons","Total - all NACE activities","1,108,522.31",""
"2017","CZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","CZ0","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","CZ01","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","CZ02","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","CZ03","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","CZ04","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","CZ05","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","CZ06","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","CZ07","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","CZ08","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","DK","Thousand","Employed persons","Total - all NACE activities","4,100,576",""
"2017","DK0","Thousand","Employed persons","Total - all NACE activities","4,089,635",""
"2017","DK01","Thousand","Employed persons","Total - all NACE activities","1,510,091",""
"2017","DK02","Thousand","Employed persons","Total - all NACE activities","452,032",""
"2017","DK03","Thousand","Employed persons","Total - all NACE activities","825,193",""
"2017","DK04","Thousand","Employed persons","Total - all NACE activities","905,897",""
"2017","DK05","Thousand","Employed persons","Total - all NACE activities","396,422",""
"2017","DKZ","Thousand","Employed persons","Total - all NACE activities","10,941",""
"2017","DKZZ","Thousand","Employed persons","Total - all NACE activities","10,941",""
"2017","DE","Thousand","Employed persons","Total - all NACE activities","60,221,963","p"
"2017","DE1","Thousand","Employed persons","Total - all NACE activities","8,497,876","p"
"2017","DE11","Thousand","Employed persons","Total - all NACE activities","3,304,443","p"
"2017","DE12","Thousand","Employed persons","Total - all NACE activities","2,127,927","p"
"2017","DE13","Thousand","Employed persons","Total - all NACE activities","1,661,843","p"
"2017","DE14","Thousand","Employed persons","Total - all NACE activities","1,403,663","p"
"2017","DE2","Thousand","Employed persons","Total - all NACE activities","10,266,914","p"
"2017","DE21","Thousand","Employed persons","Total - all NACE activities","3,925,917","p"
"2017","DE22","Thousand","Employed persons","Total - all NACE activities","912,217","p"
"2017","DE23","Thousand","Employed persons","Total - all NACE activities","864,763","p"
"2017","DE24","Thousand","Employed persons","Total - all NACE activities","794,616","p"
"2017","DE25","Thousand","Employed persons","Total - all NACE activities","1,416,237","p"
"2017","DE26","Thousand","Employed persons","Total - all NACE activities","968,033","p"
"2017","DE27","Thousand","Employed persons","Total - all NACE activities","1,385,131","p"
"2017","DE3","Thousand","Employed persons","Total - all NACE activities","2,716,057","p"
"2017","DE30","Thousand","Employed persons","Total - all NACE activities","2,716,057","p"
"2017","DE4","Thousand","Employed persons","Total - all NACE activities","1,593,026","p"
"2017","DE40","Thousand","Employed persons","Total - all NACE activities","1,593,026","p"
"2017","DE5","Thousand","Employed persons","Total - all NACE activities","573,116","p"
"2017","DE50","Thousand","Employed persons","Total - all NACE activities","573,116","p"
"2017","DE6","Thousand","Employed persons","Total - all NACE activities","1,734,825","p"
"2017","DE60","Thousand","Employed persons","Total - all NACE activities","1,734,825","p"
"2017","DE7","Thousand","Employed persons","Total - all NACE activities","4,664,723","p"
"2017","DE71","Thousand","Employed persons","Total - all NACE activities","3,107,314","p"
"2017","DE72","Thousand","Employed persons","Total - all NACE activities","684,847","p"
"2017","DE73","Thousand","Employed persons","Total - all NACE activities","872,561","p"
"2017","DE8","Thousand","Employed persons","Total - all NACE activities","1,067,634","p"
"2017","DE80","Thousand","Employed persons","Total - all NACE activities","1,067,634","p"
"2017","DE9","Thousand","Employed persons","Total - all NACE activities","5,457,444","p"
"2017","DE91","Thousand","Employed persons","Total - all NACE activities","1,119,393","p"
"2017","DE92","Thousand","Employed persons","Total - all NACE activities","1,524,661","p"
"2017","DE93","Thousand","Employed persons","Total - all NACE activities","994,676","p"
"2017","DE94","Thousand","Employed persons","Total - all NACE activities","1,818,715","p"
"2017","DEA","Thousand","Employed persons","Total - all NACE activities","12,509,022","p"
"2017","DEA1","Thousand","Employed persons","Total - all NACE activities","3,709,042","p"
"2017","DEA2","Thousand","Employed persons","Total - all NACE activities","3,198,204","p"
"2017","DEA3","Thousand","Employed persons","Total - all NACE activities","1,692,339","p"
"2017","DEA4","Thousand","Employed persons","Total - all NACE activities","1,481,164","p"
"2017","DEA5","Thousand","Employed persons","Total - all NACE activities","2,428,274","p"
"2017","DEB","Thousand","Employed persons","Total - all NACE activities","2,688,170","p"
"2017","DEB1","Thousand","Employed persons","Total - all NACE activities","996,387","p"
"2017","DEB2","Thousand","Employed persons","Total - all NACE activities","346,435","p"
"2017","DEB3","Thousand","Employed persons","Total - all NACE activities","1,345,348","p"
"2017","DEC","Thousand","Employed persons","Total - all NACE activities","699,043","p"
"2017","DEC0","Thousand","Employed persons","Total - all NACE activities","699,043","p"
"2017","DED","Thousand","Employed persons","Total - all NACE activities","2,912,990","p"
"2017","DED2","Thousand","Employed persons","Total - all NACE activities","1,147,187","p"
"2017","DED4","Thousand","Employed persons","Total - all NACE activities","1,013,932","p"
"2017","DED5","Thousand","Employed persons","Total - all NACE activities","751,871","p"
"2017","DEE","Thousand","Employed persons","Total - all NACE activities","1,433,801","p"
"2017","DEE0","Thousand","Employed persons","Total - all NACE activities","1,433,801","p"
"2017","DEF","Thousand","Employed persons","Total - all NACE activities","1,900,682","p"
"2017","DEF0","Thousand","Employed persons","Total - all NACE activities","1,900,682","p"
"2017","DEG","Thousand","Employed persons","Total - all NACE activities","1,506,640","p"
"2017","DEG0","Thousand","Employed persons","Total - all NACE activities","1,506,640","p"
"2017","EE","Thousand","Employed persons","Total - all NACE activities","1,191,061.8",""
"2017","EE0","Thousand","Employed persons","Total - all NACE activities","1,191,061.8",""
"2017","EE00","Thousand","Employed persons","Total - all NACE activities","1,191,061.8",""
"2017","IE","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","IE0","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","IE04","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","IE05","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","IE06","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL5","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL51","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL52","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL53","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL54","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL6","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL61","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL62","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL63","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL64","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL65","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL30","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL4","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL41","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL42","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","EL43","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ES","Thousand","Employed persons","Total - all NACE activities","32,976,592.1","p"
"2017","ES1","Thousand","Employed persons","Total - all NACE activities","2,929,918.3","p"
"2017","ES11","Thousand","Employed persons","Total - all NACE activities","1,867,744.6","p"
"2017","ES12","Thousand","Employed persons","Total - all NACE activities","678,247.6","p"
"2017","ES13","Thousand","Employed persons","Total - all NACE activities","383,926.1","p"
"2017","ES2","Thousand","Employed persons","Total - all NACE activities","3,509,035.4","p"
"2017","ES21","Thousand","Employed persons","Total - all NACE activities","1,737,552.8","p"
"2017","ES22","Thousand","Employed persons","Total - all NACE activities","516,135.8","p"
"2017","ES23","Thousand","Employed persons","Total - all NACE activities","230,522","p"
"2017","ES24","Thousand","Employed persons","Total - all NACE activities","1,024,824.8","p"
"2017","ES3","Thousand","Employed persons","Total - all NACE activities","5,510,153.3","p"
"2017","ES30","Thousand","Employed persons","Total - all NACE activities","5,510,153.3","p"
"2017","ES4","Thousand","Employed persons","Total - all NACE activities","3,591,384.5","p"
"2017","ES41","Thousand","Employed persons","Total - all NACE activities","1,700,722.2","p"
"2017","ES42","Thousand","Employed persons","Total - all NACE activities","1,258,108.9","p"
"2017","ES43","Thousand","Employed persons","Total - all NACE activities","632,553.4","p"
"2017","ES5","Thousand","Employed persons","Total - all NACE activities","9,994,727.4","p"
"2017","ES51","Thousand","Employed persons","Total - all NACE activities","5,916,757.2","p"
"2017","ES52","Thousand","Employed persons","Total - all NACE activities","3,221,231.5","p"
"2017","ES53","Thousand","Employed persons","Total - all NACE activities","856,738.7","p"
"2017","ES6","Thousand","Employed persons","Total - all NACE activities","6,029,890.6","p"
"2017","ES61","Thousand","Employed persons","Total - all NACE activities","4,906,154.9","p"
"2017","ES62","Thousand","Employed persons","Total - all NACE activities","1,025,147.9","p"
"2017","ES63","Thousand","Employed persons","Total - all NACE activities","51,426.3","p"
"2017","ES64","Thousand","Employed persons","Total - all NACE activities","47,161.5","p"
"2017","ES7","Thousand","Employed persons","Total - all NACE activities","1,388,057.9","p"
"2017","ES70","Thousand","Employed persons","Total - all NACE activities","1,388,057.9","p"
"2017","ESZ","Thousand","Employed persons","Total - all NACE activities","23,424.7","p"
"2017","ESZZ","Thousand","Employed persons","Total - all NACE activities","23,424.7","p"
"2017","FR","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FR1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FR10","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRB","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRB0","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRC","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRC1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRC2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRD","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRD1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRD2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRE","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRE1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRE2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRF","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRF1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRF2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRF3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRG","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRG0","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRH","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRH0","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRI","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRI1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRI2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRI3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRJ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRJ1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRJ2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRK","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRK1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRK2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRL","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRL0","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRM","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRM0","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRY","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRY1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRY2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRY3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRY4","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FRY5","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HR","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HR0","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HR03","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HR04","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","IT","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITC","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITC1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITC2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITC3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITC4","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITH","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITH1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITH2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITH3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITH4","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITH5","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITI","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITI1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITI2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITI3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITI4","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITF","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITF1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITF2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITF3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITF4","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITF5","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITF6","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITG","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITG1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITG2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ITZZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","CY","Thousand","Employed persons","Total - all NACE activities","717,213.31","p"
"2017","CY0","Thousand","Employed persons","Total - all NACE activities","717,213.31","p"
"2017","CY00","Thousand","Employed persons","Total - all NACE activities","717,213.31","p"
"2017","LV","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","LV0","Thousand","Employed persons","Total - all NACE activities",":",""
